lat,lng,population,date,temp,windSpeed,precipitation,humidity,visibility,pressure,dewPoint,dengue,pincode
12.300,75.667,0,2018-03-03,28.375,4,0,42.125,9.625,1010.75,9.75,49,670731
12.300,75.667,0,2018-03-04,25.875,2.875,0,61.25,8.75,1010.25,14,12,670731
12.300,75.667,0,2018-03-05,26.375,3.75,0,55.125,7.875,1010.5,11.25,26,670731
12.300,75.667,0,2018-03-06,28.875,4.375,0,55.25,7.75,1011,12.625,54,670731
12.300,75.667,0,2018-03-07,28.625,3.75,0.0125,58.5,6.875,1011.125,13.625,44,670731
12.300,75.667,0,2018-03-08,26.5,4.75,0.0125,60.625,7.5,1011.375,14.375,15,670731
12.300,75.667,0,2018-03-09,27.625,4,0.0125,61.375,6.625,1011.375,15,14,670731
12.300,75.667,0,2018-03-10,27.375,7.75,0,42.75,9.375,1011.25,10.375,31,670731
12.300,75.667,0,2018-03-11,26.125,8.25,0,36.25,10,1011.125,7.875,21,670731
12.300,75.667,0,2018-03-12,27,8.625,0,35.125,10,1011.125,7.625,15,670731
12.300,75.667,0,2018-03-13,26.625,8.5,1.8375000000000001,54.125,8.875,1010.75,14.25,17,670731
12.300,75.667,0,2018-03-14,24.625,5.25,3.675,75,7.25,1010.75,17.875,0,670731
12.300,75.667,0,2018-03-15,22.625,3.25,6.6,83.625,6.25,1010.875,19.125,21,670731
12.300,75.667,0,2018-03-16,22.125,3.75,5.5125,87.375,6.625,1010.625,19.75,19,670731
12.300,75.667,0,2018-03-17,23.75,1.625,5.825,86.75,6.5,1010.625,21,6,670731
12.300,75.667,0,2018-03-18,23.5,2.125,5.15,87.625,6.75,1011.125,20.625,4,670731
12.300,75.667,0,2018-03-19,22.625,3.125,5.8875,84.375,6.5,1012.5,19.125,12,670731
12.300,75.667,0,2018-03-20,26.625,3.5,1.3874999999999997,69.5,7,1011.75,17,24,670731
12.300,75.667,0,2018-03-21,25.5,4,2.0875,79,7.625,1012,19.625,26,670731
12.300,75.667,0,2018-03-22,25.375,3.75,1.85,78,9,1010.75,18.875,4,670731
12.300,75.667,0,2018-03-23,25.875,3.25,0.2375,68.25,9.75,1010.375,17.25,15,670731
11.748,75.488,0,2018-02-20,30,8.75,0,67.875,10,1011,21.125,31,670101
11.748,75.488,0,2018-02-21,31.375,9,0,63.125,10,1010.125,20.375,61,670101
11.748,75.488,0,2018-02-22,29.125,9.625,0.025,65.625,10,1010,20.5,51,670101
11.748,75.488,0,2018-02-23,29.5,9.25,0.0125,66.75,10,1010,20.875,37,670101
11.748,75.488,0,2018-02-24,30,8.75,0,57.625,10,1011.125,19,36,670101
11.748,75.488,0,2018-02-25,30.875,8.25,0,59.125,10,1011.5,19.5,47,670101
11.748,75.488,0,2018-02-26,31.875,8.5,0,57.5,10,1011,19.625,49,670101
11.748,75.488,0,2018-02-27,31.375,8.875,0,56.125,10,1009.75,19,57,670101
11.748,75.488,0,2018-02-28,30.625,8.5,0,61.625,10,1010.125,20.5,48,670101
11.748,75.488,0,2018-03-01,31.125,8.375,0,58.25,10,1010.125,19.5,54,670101
11.748,75.488,0,2018-03-02,30.875,8.625,0,56.75,10,1010.125,19.125,43,670101
11.748,75.488,0,2018-03-03,29.25,9.375,0,64.125,10,1010.5,20.875,68,670101
11.748,75.488,0,2018-03-04,29,8.5,0,71.875,10,1010,22.75,28,670101
11.748,75.488,0,2018-03-05,29.875,8.375,0,73.125,10,1010.125,22.875,65,670101
11.748,75.488,0,2018-03-06,29,9,0,74.625,10,1010.625,23.25,35,670101
11.748,75.488,0,2018-03-07,29.25,8.5,0,74.625,10,1010.75,23.375,55,670101
11.748,75.488,0,2018-03-08,29.5,8.5,0,76.375,10,1011,23.5,52,670101
11.748,75.488,0,2018-03-09,29.625,9.375,0,75.125,10,1011,23.75,39,670101
11.748,75.488,0,2018-03-10,31.625,8.75,0,66.125,10,1010.625,21.5,46,670101
11.748,75.488,0,2018-03-11,32.125,8.625,0,54,10,1010.5,19.25,0,670101
11.748,75.488,0,2018-03-12,30.75,9.75,0,58.75,10,1010.75,20.25,35,670101
11.748,75.488,0,2018-03-13,32.625,7.25,0.3375,61.125,9.875,1010.5,20.75,0,670101
11.748,75.488,0,2018-03-14,30.125,6.625,1.0875,69.625,9,1010.5,22.75,67,670101
11.748,75.488,0,2018-03-15,30.5,8.625,0.6625,67.375,9.625,1010.625,22.375,32,670101
11.748,75.488,0,2018-03-16,29.75,9.625,0.1875,65.875,9.5,1010.25,22,56,670101
11.748,75.488,0,2018-03-17,30.5,7.75,0.025,67,10,1010.375,22.5,27,670101
11.748,75.488,0,2018-03-18,30.25,7.625,0.1125,70.5,9.875,1011,23.5,33,670101
11.748,75.488,0,2018-03-19,30.875,7.25,1.3875000000000002,67.5,9.125,1011.875,23,26,670101
11.748,75.488,0,2018-03-20,30.5,7.625,0.45,67.125,9.75,1011.75,22.875,54,670101
11.748,75.488,0,2018-03-21,30,8.5,0.037500000000000006,68.375,9.875,1011.875,23,20,670101
11.748,75.488,0,2018-03-22,30,9.75,0,67.875,10,1010.75,22.75,48,670101
11.748,75.488,0,2018-03-23,30,11.375,0,61.625,10,1010.25,21.125,31,670101
10.833,76.067,0,2018-02-20,29.625,11.625,0,62.625,10,1010.75,20.375,56,679571
10.833,76.067,0,2018-02-21,29.625,10.25,0.07500000000000001,61.625,10,1009.875,20.125,41,679571
10.833,76.067,0,2018-02-22,29.25,9.5,0,58.5,10,1009.625,19.375,41,679571
10.833,76.067,0,2018-02-23,29.75,10,0,56.875,10,1010,19,33,679571
10.833,76.067,0,2018-02-24,30,11.625,0,61.5,10,1010.75,20.375,53,679571
10.833,76.067,0,2018-02-25,30.25,11.875,0,62,10,1011.125,20.875,52,679571
10.833,76.067,0,2018-02-26,30.625,11,0,64.125,10,1010.75,22,24,679571
10.833,76.067,0,2018-02-27,30.875,10.375,0,59.25,10,1009.625,20.625,25,679571
10.833,76.067,0,2018-02-28,30.875,9,0.1125,66,9.875,1010,22.25,55,679571
10.833,76.067,0,2018-03-01,31,9,0.625,63.25,9.5,1009.875,21.125,61,679571
10.833,76.067,0,2018-03-02,31.25,8,0,60,10,1009.625,21,42,679571
10.833,76.067,0,2018-03-03,30.5,11,0,63.75,10,1010,21.875,41,679571
10.833,76.067,0,2018-03-04,29.625,9.625,0,72.25,10,1009.75,23.25,42,679571
10.833,76.067,0,2018-03-05,30.5,9.25,0,72.625,10,1009.875,23.125,49,679571
10.833,76.067,0,2018-03-06,31.375,9.75,0.025,70.5,10,1010.5,22.625,22,679571
10.833,76.067,0,2018-03-07,31.5,9.75,0.05,66.625,9.875,1010.5,21.875,54,679571
10.833,76.067,0,2018-03-08,30.5,8.5,0.075,68.75,10,1010.625,22.625,29,679571
10.833,76.067,0,2018-03-09,30.625,9.625,0.225,73.75,9.625,1010.5,24.125,53,679571
10.833,76.067,0,2018-03-10,32.125,8,0,66.375,10,1010.25,23.125,0,679571
10.833,76.067,0,2018-03-11,31.5,10.75,0,51.125,10,1010.25,19.25,57,679571
10.833,76.067,0,2018-03-12,32.75,9.625,0,60.25,10,1010.25,22,0,679571
10.833,76.067,0,2018-03-13,30.25,14.375,0.3125,64,9.875,1010.375,21.375,62,679571
10.833,76.067,0,2018-03-14,29.75,17,1.9,66.625,8.75,1010.125,22.125,31,679571
10.833,76.067,0,2018-03-15,29.25,13.25,4.3875,73.875,7.625,1010.375,23.5,46,679571
10.833,76.067,0,2018-03-16,28.375,10.875,3.5375,77.25,7.25,1009.875,23.75,51,679571
10.833,76.067,0,2018-03-17,29.375,9,0.25,74.375,9.875,1009.625,23.625,38,679571
10.833,76.067,0,2018-03-18,29.875,8.875,1.2625000000000002,77.5,9,1010.875,24.625,57,679571
10.833,76.067,0,2018-03-19,29.875,8.5,1.7000000000000002,75.75,9.125,1011.75,24.25,47,679571
10.833,76.067,0,2018-03-20,30.125,8,0.0625,70.75,10,1011.5,23.375,33,679571
10.833,76.067,0,2018-03-21,29.375,10.25,0.125,75.75,9.75,1011.625,24.25,35,679571
10.833,76.067,0,2018-03-22,29.375,12.375,0.5625,75.125,9.5,1010.375,24.125,42,679571
10.833,76.067,0,2018-03-23,28.75,16,3.0375,75.375,7.375,1009.875,23.75,33,679571
10.767,76.017,0,2018-02-20,29.625,11.625,0,62.625,10,1010.75,20.375,46,679576
10.767,76.017,0,2018-02-21,29.625,10.25,0.07500000000000001,61.625,10,1009.875,20.125,57,679576
10.767,76.017,0,2018-02-22,29.25,9.5,0,58.5,10,1009.625,19.375,22,679576
10.767,76.017,0,2018-02-23,29.75,10,0,56.875,10,1010,19,43,679576
10.767,76.017,0,2018-02-24,30,11.625,0,61.5,10,1010.75,20.375,55,679576
10.767,76.017,0,2018-02-25,30.25,11.875,0,62,10,1011.125,20.875,53,679576
10.767,76.017,0,2018-02-26,30.625,11,0,64.125,10,1010.75,22,44,679576
10.767,76.017,0,2018-02-27,30.875,10.375,0,59.25,10,1009.625,20.625,49,679576
10.767,76.017,0,2018-02-28,30.875,9,0.1125,66,9.875,1010,22.25,68,679576
10.767,76.017,0,2018-03-01,31,9,0.625,63.25,9.5,1009.875,21.125,17,679576
10.767,76.017,0,2018-03-02,31.25,8,0,60,10,1009.625,21,26,679576
10.767,76.017,0,2018-03-03,30.5,11,0,63.75,10,1010,21.875,31,679576
10.767,76.017,0,2018-03-04,29.625,9.625,0,72.25,10,1009.75,23.25,54,679576
10.767,76.017,0,2018-03-05,30.5,9.25,0,72.625,10,1009.875,23.125,42,679576
10.767,76.017,0,2018-03-06,31.375,9.75,0.025,70.5,10,1010.5,22.625,68,679576
10.767,76.017,0,2018-03-07,31.5,9.75,0.05,66.625,9.875,1010.5,21.875,43,679576
10.767,76.017,0,2018-03-08,30.5,8.5,0.075,68.75,10,1010.625,22.625,31,679576
10.767,76.017,0,2018-03-09,30.625,9.625,0.225,73.75,9.625,1010.5,24.125,49,679576
10.767,76.017,0,2018-03-10,32.125,8,0,66.375,10,1010.25,23.125,0,679576
10.767,76.017,0,2018-03-11,31.5,10.75,0,51.125,10,1010.25,19.25,37,679576
10.767,76.017,0,2018-03-12,32.75,9.625,0,60.25,10,1010.25,22,0,679576
10.767,76.017,0,2018-03-13,30.25,14.375,0.3125,64,9.875,1010.375,21.375,23,679576
10.767,76.017,0,2018-03-14,29.75,17,1.9,66.625,8.75,1010.125,22.125,34,679576
10.767,76.017,0,2018-03-15,29.25,13.25,4.3875,73.875,7.625,1010.375,23.5,33,679576
10.767,76.017,0,2018-03-16,28.375,10.875,3.5375,77.25,7.25,1009.875,23.75,27,679576
10.767,76.017,0,2018-03-17,29.375,9,0.25,74.375,9.875,1009.625,23.625,36,679576
10.767,76.017,0,2018-03-18,29.875,8.875,1.2625000000000002,77.5,9,1010.875,24.625,56,679576
10.767,76.017,0,2018-03-19,29.875,8.5,1.7000000000000002,75.75,9.125,1011.75,24.25,46,679576
10.767,76.017,0,2018-03-20,30.125,8,0.0625,70.75,10,1011.5,23.375,60,679576
10.767,76.017,0,2018-03-21,29.375,10.25,0.125,75.75,9.75,1011.625,24.25,55,679576
10.767,76.017,0,2018-03-22,29.375,12.375,0.5625,75.125,9.5,1010.375,24.125,52,679576
10.767,76.017,0,2018-03-23,28.75,16,3.0375,75.375,7.375,1009.875,23.75,39,679576
10.650,76.083,0,2018-02-20,28.625,13.375,0,60.75,10,1010.5,19.625,28,680503
10.650,76.083,0,2018-02-21,28.875,11.25,0.1,63.75,10,1009.875,20.375,48,680503
10.650,76.083,0,2018-02-22,29.125,10.5,0.025,60.25,10,1009.5,19.625,36,680503
10.650,76.083,0,2018-02-23,29.625,11.5,0,55.875,10,1010,18.625,35,680503
10.650,76.083,0,2018-02-24,28.875,12.875,0,61.875,10,1010.75,20,51,680503
10.650,76.083,0,2018-02-25,29.75,14.75,0,62,10,1011,20.375,39,680503
10.650,76.083,0,2018-02-26,29.625,13.875,0,63,10,1010.625,20.75,39,680503
10.650,76.083,0,2018-02-27,29.875,12.25,0.075,61.875,10,1009.5,21.25,36,680503
10.650,76.083,0,2018-02-28,29.875,10.375,0.3375,65,9.75,1009.875,21.75,54,680503
10.650,76.083,0,2018-03-01,30.375,9.75,1.1625,64.625,9,1009.75,21.625,63,680503
10.650,76.083,0,2018-03-02,30.5,10,0,62.5,10,1009.625,21.375,27,680503
10.650,76.083,0,2018-03-03,29.875,12.125,0,65,10,1009.75,21.375,54,680503
10.650,76.083,0,2018-03-04,29,10.25,0,73.625,10,1009.75,23.625,66,680503
10.650,76.083,0,2018-03-05,29.5,10.625,0,72.875,10,1009.625,23,61,680503
10.650,76.083,0,2018-03-06,30.5,9.875,0.05,73,10,1010.5,23.5,33,680503
10.650,76.083,0,2018-03-07,30.5,10.375,0.025,66.625,10,1010.5,21.875,50,680503
10.650,76.083,0,2018-03-08,30,9.625,0.037500000000000006,67.25,10,1010.375,22.125,55,680503
10.650,76.083,0,2018-03-09,30,10.875,0.05,73.5,9.875,1010.5,23.75,40,680503
10.650,76.083,0,2018-03-10,31.5,10.375,0,63.25,10,1010.125,22,46,680503
10.650,76.083,0,2018-03-11,31.5,13.125,0,51.625,10,1010,19.25,37,680503
10.650,76.083,0,2018-03-12,30.625,11.75,0,62,10,1010.125,21.875,36,680503
10.650,76.083,0,2018-03-13,29.5,17.25,1.0375,67.5,9.625,1010.25,21.75,40,680503
10.650,76.083,0,2018-03-14,29.5,17.125,1.0125,70.375,9.625,1010.125,22.875,48,680503
10.650,76.083,0,2018-03-15,29.25,14.75,3,73.875,7.875,1010.375,23.375,26,680503
10.650,76.083,0,2018-03-16,28.5,12.375,1.4124999999999999,76.75,8.875,1009.75,23.75,51,680503
10.650,76.083,0,2018-03-17,29,9.75,0.15,76.5,9.875,1009.625,23.875,31,680503
10.650,76.083,0,2018-03-18,29.625,8.75,0.6125,77.25,9.25,1010.625,24.375,26,680503
10.650,76.083,0,2018-03-19,29.375,8.875,1.5375,75.125,9.25,1011.75,24.375,31,680503
10.650,76.083,0,2018-03-20,30,9.5,0.025,73.375,10,1011.375,23.625,42,680503
10.650,76.083,0,2018-03-21,29.25,11,0.1375,77,9.75,1011.375,24.375,35,680503
10.650,76.083,0,2018-03-22,29.25,12.5,0.45,75.5,9.875,1010,24,59,680503
10.650,76.083,0,2018-03-23,28.875,16.375,2.4625,76.375,7.75,1009.625,24,62,680503
11.033,75.917,0,2018-02-20,30.875,9.75,0,63.625,10,1010.75,21.625,43,676304
11.033,75.917,0,2018-02-21,30.375,8.5,0.05,60.875,10,1010,20.375,38,676304
11.033,75.917,0,2018-02-22,30.25,8.75,0,58,10,1009.625,19.875,43,676304
11.033,75.917,0,2018-02-23,30.75,8.5,0,58,10,1010,19.875,38,676304
11.033,75.917,0,2018-02-24,31.25,9.5,0,60.5,10,1011,20.875,29,676304
11.033,75.917,0,2018-02-25,31.5,9.125,0,62.125,10,1011.375,21.875,40,676304
11.033,75.917,0,2018-02-26,31.625,8.5,0,64,10,1010.75,22.625,49,676304
11.033,75.917,0,2018-02-27,31.625,7.875,0,58,10,1009.625,21,55,676304
11.033,75.917,0,2018-02-28,31.625,7.875,0.0875,65.625,10,1010,22.75,50,676304
11.033,75.917,0,2018-03-01,31.125,7.125,0.4,62.375,9.625,1009.875,21.625,34,676304
11.033,75.917,0,2018-03-02,32,6.75,0,58.625,10,1009.75,21.5,55,676304
11.033,75.917,0,2018-03-03,30.625,10.125,0,63.375,10,1010,22.375,46,676304
11.033,75.917,0,2018-03-04,30.125,8.75,0,70.75,10,1009.75,23.375,45,676304
11.033,75.917,0,2018-03-05,31.125,8.625,0,71.5,10,1010,23.5,54,676304
11.033,75.917,0,2018-03-06,32.375,9.25,0,68.375,10,1010.5,22.75,0,676304
11.033,75.917,0,2018-03-07,32.375,9,0.025,66.875,10,1010.625,22.5,0,676304
11.033,75.917,0,2018-03-08,31.125,7.875,0.0625,68.5,10,1010.75,23,47,676304
11.033,75.917,0,2018-03-09,31.125,9.125,0.225,73.75,9.625,1010.5,24.125,46,676304
11.033,75.917,0,2018-03-10,33,7.125,0,66.625,10,1010.25,23.875,0,676304
11.033,75.917,0,2018-03-11,33.125,8.375,0,53.5,10,1010.375,21,0,676304
11.033,75.917,0,2018-03-12,33,7.75,0,59.625,10,1010.75,22.5,0,676304
11.033,75.917,0,2018-03-13,30.75,10.625,0.15,62.5,9.875,1010.375,21.625,34,676304
11.033,75.917,0,2018-03-14,30.25,12.125,1.4874999999999998,65.5,8.75,1010.125,21.875,44,676304
11.033,75.917,0,2018-03-15,29.625,10.75,2.8875,73.625,8.25,1010.375,23.5,26,676304
11.033,75.917,0,2018-03-16,28.875,9.5,2.6125,75.25,8.375,1009.875,23.5,41,676304
11.033,75.917,0,2018-03-17,30,8.375,0.1625,71.5,9.875,1009.75,23.375,59,676304
11.033,75.917,0,2018-03-18,30.25,8.125,1.5375,76.25,8.625,1010.875,24.625,34,676304
11.033,75.917,0,2018-03-19,30,8,0.8375000000000001,74.625,9.875,1011.875,24.375,42,676304
11.033,75.917,0,2018-03-20,30.75,7,0.0125,68.5,10,1011.75,23.5,67,676304
11.033,75.917,0,2018-03-21,29.75,9.25,0.05,74.125,9.875,1011.625,24.125,23,676304
11.033,75.917,0,2018-03-22,29.875,11.625,0.35,74.375,9.75,1010.375,24.125,55,676304
11.033,75.917,0,2018-03-23,29,14.25,1.3375,73.125,8.875,1009.875,23.5,57,676304
10.933,76.100,0,2018-02-20,31.5,4,0,48.25,10,1011.25,17,39,686662
10.933,76.100,0,2018-02-21,30.75,4.5,0,48,10,1010.375,16.25,46,686662
10.933,76.100,0,2018-02-22,31.125,3.875,0,43.125,10,1009.875,15.125,39,686662
10.933,76.100,0,2018-02-23,31,4.375,0,42.625,10,1010.375,14.75,37,686662
10.933,76.100,0,2018-02-24,31.375,5.375,0,45.625,10,1011.375,15.875,23,686662
10.933,76.100,0,2018-02-25,31.75,4.125,0,47.75,10,1011.375,17.25,50,686662
10.933,76.100,0,2018-02-26,32.625,4.25,0,48.25,10,1011,17.25,0,686662
10.933,76.100,0,2018-02-27,31.375,6.75,0,43,10,1010.125,15.25,42,686662
10.933,76.100,0,2018-02-28,32.5,3.875,0.0125,46.75,10,1010.25,16.375,0,686662
10.933,76.100,0,2018-03-01,31.75,4.5,0.0375,46.375,9.875,1010.375,15.875,32,686662
10.933,76.100,0,2018-03-02,32.25,4.625,0,41.625,10,1010.125,14.875,0,686662
10.933,76.100,0,2018-03-03,31.75,5.25,0,46.125,10,1010.25,16.875,29,686662
10.933,76.100,0,2018-03-04,32.625,4.5,0,55.25,10,1010,19.375,0,686662
10.933,76.100,0,2018-03-05,33.25,4,0,49.875,10,1010.125,18,0,686662
10.933,76.100,0,2018-03-06,33.375,4.75,0,47.25,10,1010.75,16.75,0,686662
10.933,76.100,0,2018-03-07,33.5,4.125,0,48.625,10,1010.625,17.125,0,686662
10.933,76.100,0,2018-03-08,32.375,4.375,0.05,49.875,10,1011.25,17.375,0,686662
10.933,76.100,0,2018-03-09,32.75,3.875,0.1375,52,9.875,1011.125,18.25,0,686662
10.933,76.100,0,2018-03-10,32.5,5.125,0,41.375,10,1010.625,14.875,0,686662
10.933,76.100,0,2018-03-11,33.25,5.625,0,35.125,10,1010.625,13.125,0,686662
10.933,76.100,0,2018-03-12,32.375,6.25,0,40.75,10,1010.875,15.25,0,686662
10.933,76.100,0,2018-03-13,31.25,7,0.1,52.625,9,1011,18.625,27,686662
10.933,76.100,0,2018-03-14,30.25,6.5,0.925,58.25,8.875,1010.75,20.125,42,686662
10.933,76.100,0,2018-03-15,30.125,4.125,1.55,69.625,8.875,1010.5,22.125,55,686662
10.933,76.100,0,2018-03-16,29.75,5.375,0.4625,67.25,9.375,1010.125,21.625,41,686662
10.933,76.100,0,2018-03-17,31.75,4,0.0125,59,9.875,1010.25,20.625,25,686662
10.933,76.100,0,2018-03-18,31,3.375,0.5875,66,9.75,1010.875,22.5,18,686662
10.933,76.100,0,2018-03-19,31,4,0.8999999999999999,65.875,8.875,1012.25,22.5,60,686662
10.933,76.100,0,2018-03-20,32.25,4.375,0.275,57.25,9.75,1011.75,19.5,0,686662
10.933,76.100,0,2018-03-21,30.75,5.375,0,65.625,10,1011.75,22.5,34,686662
10.933,76.100,0,2018-03-22,30.625,4.625,0.1875,68.375,9.75,1010.5,22.5,52,686662
10.933,76.100,0,2018-03-23,29.875,4.25,0.2,68,9.875,1009.875,22.25,52,686662
11.133,75.833,0,2018-02-20,28.375,11.75,0,71.5,10,1010.875,22.125,48,673314
11.133,75.833,0,2018-02-21,28.875,10.875,0,64.875,10,1010.125,20.875,38,673314
11.133,75.833,0,2018-02-22,28.125,11.25,0,65.5,10,1009.75,20.5,53,673314
11.133,75.833,0,2018-02-23,28.25,11.375,0,67.375,10,1010,21,39,673314
11.133,75.833,0,2018-02-24,29.25,9.875,0,62,10,1011.125,20.125,47,673314
11.133,75.833,0,2018-02-25,28.875,11.125,0,66.375,10,1011.375,21.25,46,673314
11.133,75.833,0,2018-02-26,29.125,10.875,0,66.625,10,1011,21.875,61,673314
11.133,75.833,0,2018-02-27,29.375,10.5,0,61.5,10,1009.75,20.75,38,673314
11.133,75.833,0,2018-02-28,29,10.875,0,71,10,1010.125,22.875,59,673314
11.133,75.833,0,2018-03-01,28.875,10.375,0,66.375,10,1010.125,21.5,37,673314
11.133,75.833,0,2018-03-02,29.125,9.25,0,61.875,10,1010,21,70,673314
11.133,75.833,0,2018-03-03,28.25,12,0,68.375,10,1010.5,22.125,47,673314
11.133,75.833,0,2018-03-04,28.625,10.5,0,71.75,10,1010,23.125,55,673314
11.133,75.833,0,2018-03-05,28.875,10.875,0,75.375,10,1010.125,23.5,67,673314
11.133,75.833,0,2018-03-06,29,11.375,0,72,10,1010.625,22.625,24,673314
11.133,75.833,0,2018-03-07,28.5,11.25,0,76,10,1010.625,23.25,59,673314
11.133,75.833,0,2018-03-08,28.5,10.875,0.0125,75.75,10,1010.875,23.625,37,673314
11.133,75.833,0,2018-03-09,28.875,11.875,0.05,78.375,9.875,1010.75,24.5,47,673314
11.133,75.833,0,2018-03-10,29.25,11.625,0,75,10,1010.625,23.625,40,673314
11.133,75.833,0,2018-03-11,30.375,10.5,0,64,10,1010.5,22.125,53,673314
11.133,75.833,0,2018-03-12,30.25,11.75,0.025,65.25,10,1010.75,22.125,40,673314
11.133,75.833,0,2018-03-13,29.5,9.75,0.1625,66.375,9.375,1010.625,22.125,48,673314
11.133,75.833,0,2018-03-14,29.75,6.5,1.5875000000000001,69.625,8.875,1010.5,23,35,673314
11.133,75.833,0,2018-03-15,29.375,9.625,1.575,73.125,8.5,1010.5,23,59,673314
11.133,75.833,0,2018-03-16,28.75,10.625,0.17500000000000002,72,10,1010.125,22.75,57,673314
11.133,75.833,0,2018-03-17,29.5,9.5,0.0125,70.375,10,1010.125,23,62,673314
11.133,75.833,0,2018-03-18,29.5,9.5,1.125,74,9.375,1010.875,23.875,31,673314
11.133,75.833,0,2018-03-19,29.375,8.75,0.8750000000000001,72.625,9.75,1011.875,23.625,30,673314
11.133,75.833,0,2018-03-20,29.625,8.125,0,68.625,10,1011.75,23,44,673314
11.133,75.833,0,2018-03-21,29.375,10.625,0,72.875,10,1011.75,23.875,40,673314
11.133,75.833,0,2018-03-22,29.25,12.75,0,73,10,1010.5,23.5,47,673314
11.133,75.833,0,2018-03-23,29.25,15.5,0,68.5,10,1009.875,22.625,48,673314
10.967,75.867,0,2018-02-20,30.875,9.75,0,63.625,10,1010.75,21.625,54,676320
10.967,75.867,0,2018-02-21,30.375,8.5,0.05,60.875,10,1010,20.375,57,676320
10.967,75.867,0,2018-02-22,30.25,8.75,0,58,10,1009.625,19.875,31,676320
10.967,75.867,0,2018-02-23,30.75,8.5,0,58,10,1010,19.875,35,676320
10.967,75.867,0,2018-02-24,31.25,9.5,0,60.5,10,1011,20.875,40,676320
10.967,75.867,0,2018-02-25,31.5,9.125,0,62.125,10,1011.375,21.875,60,676320
10.967,75.867,0,2018-02-26,31.625,8.5,0,64,10,1010.75,22.625,58,676320
10.967,75.867,0,2018-02-27,31.625,7.875,0,58,10,1009.625,21,32,676320
10.967,75.867,0,2018-02-28,31.625,7.875,0.0875,65.625,10,1010,22.75,62,676320
10.967,75.867,0,2018-03-01,31.125,7.125,0.4,62.375,9.625,1009.875,21.625,36,676320
10.967,75.867,0,2018-03-02,32,6.75,0,58.625,10,1009.75,21.5,49,676320
10.967,75.867,0,2018-03-03,30.625,10.125,0,63.375,10,1010,22.375,52,676320
10.967,75.867,0,2018-03-04,30.125,8.75,0,70.75,10,1009.75,23.375,53,676320
10.967,75.867,0,2018-03-05,31.125,8.625,0,71.5,10,1010,23.5,46,676320
10.967,75.867,0,2018-03-06,32.375,9.25,0,68.375,10,1010.5,22.75,0,676320
10.967,75.867,0,2018-03-07,32.375,9,0.025,66.875,10,1010.625,22.5,0,676320
10.967,75.867,0,2018-03-08,31.125,7.875,0.0625,68.5,10,1010.75,23,57,676320
10.967,75.867,0,2018-03-09,31.125,9.125,0.225,73.75,9.625,1010.5,24.125,39,676320
10.967,75.867,0,2018-03-10,33,7.125,0,66.625,10,1010.25,23.875,0,676320
10.967,75.867,0,2018-03-11,33.125,8.375,0,53.5,10,1010.375,21,0,676320
10.967,75.867,0,2018-03-12,33,7.75,0,59.625,10,1010.75,22.5,0,676320
10.967,75.867,0,2018-03-13,30.75,10.625,0.15,62.5,9.875,1010.375,21.625,51,676320
10.967,75.867,0,2018-03-14,30.25,12.125,1.4874999999999998,65.5,8.75,1010.125,21.875,40,676320
10.967,75.867,0,2018-03-15,29.625,10.75,2.8875,73.625,8.25,1010.375,23.5,40,676320
10.967,75.867,0,2018-03-16,28.875,9.5,2.6125,75.25,8.375,1009.875,23.5,48,676320
10.967,75.867,0,2018-03-17,30,8.375,0.1625,71.5,9.875,1009.75,23.375,32,676320
10.967,75.867,0,2018-03-18,30.25,8.125,1.5375,76.25,8.625,1010.875,24.625,47,676320
10.967,75.867,0,2018-03-19,30,8,0.8375000000000001,74.625,9.875,1011.875,24.375,71,676320
10.967,75.867,0,2018-03-20,30.75,7,0.0125,68.5,10,1011.75,23.5,66,676320
10.967,75.867,0,2018-03-21,29.75,9.25,0.05,74.125,9.875,1011.625,24.125,70,676320
10.967,75.867,0,2018-03-22,29.875,11.625,0.35,74.375,9.75,1010.375,24.125,63,676320
10.967,75.867,0,2018-03-23,29,14.25,1.3375,73.125,8.875,1009.875,23.5,58,676320
11.017,75.867,0,2018-02-20,30.875,9.75,0,63.625,10,1010.75,21.625,56,676302
11.017,75.867,0,2018-02-21,30.375,8.5,0.05,60.875,10,1010,20.375,19,676302
11.017,75.867,0,2018-02-22,30.25,8.75,0,58,10,1009.625,19.875,69,676302
11.017,75.867,0,2018-02-23,30.75,8.5,0,58,10,1010,19.875,34,676302
11.017,75.867,0,2018-02-24,31.25,9.5,0,60.5,10,1011,20.875,62,676302
11.017,75.867,0,2018-02-25,31.5,9.125,0,62.125,10,1011.375,21.875,48,676302
11.017,75.867,0,2018-02-26,31.625,8.5,0,64,10,1010.75,22.625,44,676302
11.017,75.867,0,2018-02-27,31.625,7.875,0,58,10,1009.625,21,38,676302
11.017,75.867,0,2018-02-28,31.625,7.875,0.0875,65.625,10,1010,22.75,57,676302
11.017,75.867,0,2018-03-01,31.125,7.125,0.4,62.375,9.625,1009.875,21.625,59,676302
11.017,75.867,0,2018-03-02,32,6.75,0,58.625,10,1009.75,21.5,64,676302
11.017,75.867,0,2018-03-03,30.625,10.125,0,63.375,10,1010,22.375,45,676302
11.017,75.867,0,2018-03-04,30.125,8.75,0,70.75,10,1009.75,23.375,65,676302
11.017,75.867,0,2018-03-05,31.125,8.625,0,71.5,10,1010,23.5,33,676302
